index,node0,node1,weight
7449,brave,choked,4
7450,brave,loss,4
7451,brave,laughable,4
7452,brave,worn,3
7453,brave,aching,4
7454,brave,hunted,4
7455,brave,defended,4
7456,brave,behaved,4
7457,brave,fit,4
7458,brave,failed,4
7459,brave,knowing,4
7460,brave,ache,4
7461,brave,bouncy,4
7462,brave,failing,4
7463,brave,patronized,4
7464,brave,escaped,4
7465,refreshed,alert,4
7466,refreshed,lively,4
7467,refreshed,wise,3
7468,refreshed,clean,3
7469,refreshed,sporty,4
7470,refreshed,merry,4
7471,refreshed,invigorated,2
7472,refreshed,fresh,2
7473,refreshed,young,4
7474,refreshed,fair,4
7475,refreshed,sassy,3
7476,refreshed,sweet,3
7477,refreshed,neat,4
7478,refreshed,steady,4
7479,refreshed,beat,4
7480,refreshed,reinvigorated,2
7481,refreshed,wiser,3
7482,refreshed,picked,4
7483,refreshed,aching,4
7484,refreshed,prompt,4
7485,refreshed,smarter,3
7486,refreshed,clear,4
7487,refreshed,poise,4
7488,refreshed,thrill,4
7489,refreshed,knowing,4
7490,refreshed,ache,4
7491,refreshed,cleansed,4
7492,hurried,chill,4
7493,hurried,excite,4
7494,hurried,wealthy,4
7495,hurried,energy,3
7496,hurried,plenty,4
7497,hurried,loaded,4
7498,hurried,rushing,3
7499,hurried,burden,4
7500,hurried,thrill,3
7501,hurried,mess,4
7502,alone,funny,4
7503,alone,better,4
7504,alone,unique,2
7505,alone,odd,4
7506,alone,fair,4
7507,alone,whole,3
7508,offended,worry,4
7509,offended,alert,4
7510,offended,miserable,4
7511,offended,better,3
7512,offended,shock,2
7513,offended,shame,4
7514,offended,broke,4
7515,offended,wise,4
7516,offended,weary,4
7517,offended,annoyance,4
7518,offended,serious,4
7519,offended,fresh,4
7520,offended,irritation,3
7521,offended,dull,4
7522,offended,excite,4
7523,offended,delight,4
7524,offended,part,3
7525,offended,discomfort,4
7526,offended,annoying,4
7527,offended,humor,4
7528,offended,honest,4
7529,offended,agony,4
7530,offended,trouble,3
7531,offended,sassy,4
7532,offended,right,4
7533,offended,disturb,4
7534,offended,distress,3
7535,offended,well,4
7536,offended,blue,4
7537,offended,outrage,2
7538,offended,rest,4
7539,offended,open,4
7540,offended,respectable,4
7541,offended,consternation,4
7542,offended,honorable,4
7543,offended,proficient,4
7544,offended,diminished,4
7545,offended,mute,4
7546,offended,resolve,4
7547,offended,bother,4
7548,offended,alarm,3
7549,offended,aching,4
7550,offended,uprise,4
7551,offended,dependable,4
7552,offended,super,4
7553,offended,wrong,4
7554,offended,fit,4
7555,offended,discover,3
7556,offended,effective,4
7557,offended,wounded,3
7558,offended,rise,4
7559,offended,control,4
7560,offended,skillful,4
7561,offended,ache,3
7562,offended,disgrace,4
7563,panic,bothered,4
7564,panic,fatigued,4
7565,panic,terrible,4
7566,panic,chill,4
7567,panic,weary,4
7568,panic,dread,4
7569,panic,awful,4
7570,panic,terror,2
7571,panic,dull,4
7572,panic,scare,2
7573,panic,panicky,3
7574,panic,fright,3
7575,panic,dreadful,4
7576,panic,jaded,4
7577,panic,intimidating,4
7578,panic,wasted,4
7579,panic,frighten,3
7580,knowledgeable,hot,4
7581,knowledgeable,lively,4
7582,knowledgeable,wise,3
7583,knowledgeable,alive,4
7584,knowledgeable,complete,4
7585,knowledgeable,enjoy,4
7586,knowledgeable,fresh,4
7587,knowledgeable,cozy,3
7588,knowledgeable,passion,4
7589,knowledgeable,sassy,4
7590,knowledgeable,need,4
7591,knowledgeable,learned,2
7592,knowledgeable,confidant,3
7593,knowledgeable,resilient,4
7594,knowledgeable,intimate,2
7595,knowledgeable,show,4
7596,knowledgeable,home,4
7597,knowledgeable,wiser,3
7598,knowledgeable,smarter,4
7599,knowledgeable,familiar,3
7600,knowledgeable,elate,4
7601,knowledgeable,fit,4
7602,knowledgeable,discover,3
7603,knowledgeable,beloved,4
7604,knowledgeable,thrill,4
7605,knowledgeable,control,4
7606,knowledgeable,knowing,2
7607,knowledgeable,loose,4
7608,knowledgeable,bouncy,4
7609,knowledgeable,privileged,4
7610,knowledgeable,fancy,4
7611,knowledgeable,try,4
7612,agitated,worry,3
7613,agitated,active,4
7614,agitated,disturbed,4
7615,agitated,better,4
7616,agitated,shock,4
7617,agitated,ill,4
7618,agitated,blessed,4
7619,agitated,dead,4
7620,agitated,chill,4
7621,agitated,tender,4
7622,agitated,annoyance,4
7623,agitated,awake,4
7624,agitated,broken,4
7625,agitated,excite,2
7626,agitated,part,4
7627,agitated,wealthy,4
7628,agitated,trouble,3
7629,agitated,pressure,3
7630,agitated,urgent,4
7631,agitated,passion,4
7632,agitated,feeling,4
7633,agitated,disturb,2
7634,agitated,energy,3
7635,agitated,beat,3
7636,agitated,astonish,4
7637,agitated,show,4
7638,agitated,gear,4
7639,agitated,put,4
7640,agitated,loaded,4
7641,agitated,bond,4
7642,agitated,bother,3
7643,agitated,rushing,4
7644,agitated,strength,4
7645,agitated,burden,3
7646,agitated,prompt,4
7647,agitated,defeat,4
7648,agitated,discover,4
7649,agitated,clear,4
7650,agitated,warmth,4
7651,agitated,thrill,3
7652,agitated,rise,4
7653,agitated,power,4
7654,agitated,mess,4
7655,agitated,unwavering,4
7656,agitated,attention,4
7657,agitated,caution,4
7658,agitated,try,4
7659,compassionate,shame,3
7660,compassionate,compassion,3
7661,compassionate,pity,2
7662,compassionate,disgraced,4
7663,compassionate,shamed,4
7664,compassionate,disgrace,4
7665,restless,clumsy,4
7666,restless,unsatisfied,2
7667,restless,nauseous,4
7668,restless,inept,4
7669,restless,queasy,3
7670,restless,spooky,4
7671,restless,sticky,4
7672,restless,nauseated,4
7673,restless,loathsome,4
7674,restless,offensive,4
7675,superior,assured,4
7676,superior,bossy,4
7677,superior,gross,4
7678,superior,independent,4
7679,superior,pro,4
7680,superior,controlling,3
7681,superior,professional,3
7682,superior,mortified,4
7683,superior,controlled,3
7684,superior,success,4
7685,superior,dominating,3
7686,superior,repressed,4
7687,superior,insured,4
7688,superior,winner,3
7689,superior,outmatched,4
7690,superior,principals,4
7691,superior,overpowered,4
7692,superior,home,4
7693,superior,outgoing,4
7694,superior,put,4
7695,superior,boss,4
7696,superior,manipulated,4
7697,superior,commanding,4
7698,superior,defeat,4
7699,superior,dominance,4
7700,superior,control,3
7701,superior,chastened,4
7702,funny,alert,4
7703,funny,perplexed,4
7704,funny,pissed,4
7705,funny,threatened,4
7706,funny,violated,4
7707,funny,fatigued,4
7708,funny,pretty,4
7709,funny,festive,4
7710,funny,broke,4
7711,funny,lively,4
7712,funny,frugal,4
7713,funny,drunk,3
7714,funny,amazing,4
7715,funny,unique,3
7716,funny,puzzled,4
7717,funny,grumpy,4
7718,funny,clean,4
7719,funny,weary,4
7720,funny,outraged,4
7721,funny,merry,3
7722,funny,jovial,3
7723,funny,bewildered,4
7724,funny,picky,4
7725,funny,jolly,3
7726,funny,tough,4
7727,funny,vexed,4
7728,funny,spoiled,3
7729,funny,wary,3
7730,funny,broken,4
7731,funny,pathetic,4
7732,funny,dumbfounded,4
7733,funny,deprived,4
7734,funny,intoxicated,4
7735,funny,stuck,4
7736,funny,revealed,4
7737,funny,ridiculous,3
7738,funny,odd,2
7739,funny,inebriated,4
7740,funny,suspicion,4
7741,funny,distrust,3
7742,funny,mirthful,2
7743,funny,mistrusting,3
7744,funny,soaked,4
7745,funny,idiotic,3
7746,funny,faint,4
7747,funny,rest,4
7748,funny,cheery,4
7749,funny,thwarted,3
7750,funny,open,4
7751,funny,stupefied,4
7752,funny,beat,4
7753,funny,jaded,4
7754,funny,distrusting,3
7755,funny,exceptional,4
7756,funny,jeopardized,4
7757,funny,suspecting,3
7758,funny,baffled,3
7759,funny,mistrust,3
7760,funny,loaded,4
7761,funny,laughable,2
7762,funny,worn,4
7763,funny,mystified,4
7764,funny,impaired,4
7765,funny,elusive,4
7766,funny,economical,4
7767,funny,discover,4
7768,funny,besotted,4
7769,funny,thrill,4
7770,funny,menacing,4
7771,funny,wet,4
7772,funny,limited,4
7773,funny,indignant,4
7774,funny,babied,4
7775,funny,particular,3
7776,funny,stiff,4
7777,funny,leery,3
7778,funny,tormenting,4
7779,funny,vague,4
7780,furious,worry,4
7781,furious,enraged,2
7782,furious,disturbed,4
7783,furious,blessed,4
7784,furious,dead,4
7785,furious,hot,3
7786,furious,crazy,3
7787,furious,angered,2
7788,furious,annoyance,4
7789,furious,criminal,4
7790,furious,fantastic,3
7791,furious,violent,3
7792,furious,wonderful,4
7793,furious,rage,3
7794,furious,agony,4
7795,furious,mortified,4
7796,furious,jumpy,4
7797,furious,trouble,4
7798,furious,evil,4
7799,furious,passion,4
7800,furious,infuriated,2
7801,furious,wild,2
7802,furious,disturb,4
7803,furious,wrath,4
7804,furious,rambunctious,4
7805,furious,wondrous,4
7806,furious,flying,4
7807,furious,beat,4
7808,furious,aggravate,4
7809,furious,fierce,2
7810,furious,bother,3
7811,furious,savage,2
7812,furious,wasted,4
7813,furious,boisterous,3
7814,furious,marvelous,4
7815,furious,sensual,5
7816,furious,loose,4
7817,furious,barren,4
7818,furious,tormenting,4
7819,social,sociable,2
7820,incompetent,clumsy,2
7821,incompetent,shock,4
7822,incompetent,incapable,2
7823,incompetent,inept,3
7824,incompetent,sticky,4
7825,incompetent,mess,4
7826,giving,capable,3
7827,giving,disturbed,4
7828,giving,better,3
7829,giving,shock,4
7830,giving,empowered,3
7831,giving,undecided,3
7832,giving,resigned,4
7833,giving,rich,4
7834,giving,broke,4
7835,giving,tense,4
7836,giving,hope,4
7837,giving,clean,4
7838,giving,admiration,4
7839,giving,weary,4
7840,giving,boastful,3
7841,giving,tender,4
7842,giving,relax,4
7843,giving,talented,4
7844,giving,careful,4
7845,giving,serious,4
7846,giving,liberated,4
7847,giving,mature,4
7848,giving,stress,4
7849,giving,tough,4
7850,giving,welcome,4
7851,giving,spoiled,4
7852,giving,devoted,4
7853,giving,receptive,3
7854,giving,dull,4
7855,giving,broken,4
7856,giving,magnanimous,3
7857,giving,excite,4
7858,giving,part,3
7859,giving,humble,4
7860,giving,committed,4
7861,giving,confidence,4
7862,giving,honest,4
7863,giving,casual,4
7864,giving,supporting,4
7865,giving,trouble,4
7866,giving,right,4
7867,giving,feeling,4
7868,giving,destitute,4
7869,giving,disturb,4
7870,giving,able,4
7871,giving,need,4
7872,giving,badly,4
7873,giving,routine,4
7874,giving,detached,4
7875,giving,heavy,3
7876,giving,triumph,4
7877,giving,well,4
7878,giving,overweight,4
7879,giving,large,3
7880,giving,neat,4
7881,giving,appreciation,3
7882,giving,faint,4
7883,giving,outrage,4
7884,giving,rest,4
7885,giving,plenty,4
7886,giving,open,2
7887,giving,apprehension,4
7888,giving,respectable,4
7889,giving,anticipate,4
7890,giving,restrained,4
7891,giving,safety,4
7892,giving,outspoken,4
7893,giving,big,2
7894,giving,beat,4
7895,giving,flabbergast,4
7896,giving,honorable,4
7897,giving,sacred,4
7898,giving,daddy,4
7899,giving,award,3
7900,giving,improvement,4
7901,giving,going,4
7902,giving,show,3
7903,giving,outstanding,4
7904,giving,richer,4
7905,giving,proficient,4
7906,giving,own,3
7907,giving,fictitious,4
7908,giving,home,4
7909,giving,plentiful,3
7910,giving,gifted,3
7911,giving,loss,4
7912,giving,mute,4
7913,giving,put,3
7914,giving,resolve,4
7915,giving,product,4
7916,giving,bond,4
7917,giving,bother,4
7918,giving,adult,3
7919,giving,grievous,4
7920,giving,tolerant,3
7921,giving,punishing,4
7922,giving,uprise,4
7923,giving,disengaged,4
7924,giving,freed,4
7925,giving,waiting,4
7926,giving,burden,4
7927,giving,dependable,4
7928,giving,found,3
7929,giving,super,4
7930,giving,hard,4
7931,giving,antagonistic,4
7932,giving,fit,4
7933,giving,discover,3
7934,giving,clear,3
7935,giving,dominance,4
7936,giving,hap,3
7937,giving,effective,4
7938,giving,thrill,4
7939,giving,exonerated,4
7940,giving,anticipative,4
7941,giving,grave,4
7942,giving,rise,4
7943,giving,purpose,4
7944,giving,control,3
7945,giving,mess,4
7946,giving,skillful,4
7947,giving,sour,4
7948,giving,loose,3
7949,giving,barren,4
7950,giving,hollow,4
7951,giving,ache,4
7952,giving,dependent,4
7953,giving,entertain,3
7954,giving,sullen,4
7955,giving,handsome,2
7956,giving,escaped,4
7957,giving,opened,3
7958,giving,bless,3
7959,giving,released,4
7960,giving,fancy,4
7961,giving,represented,4
7962,giving,try,3
7963,giving,promiscuous,4
7964,clumsy,shock,4
7965,clumsy,incapable,3
7966,clumsy,inept,2
7967,clumsy,queasy,4
7968,clumsy,embarrass,4
7969,clumsy,uncontrollable,4
7970,clumsy,sticky,3
7971,clumsy,mess,4
7972,clumsy,glutinous,4
7973,clumsy,difficult,4
7974,carefree,giddy,4
7975,carefree,goofy,4
7976,carefree,pathetic,4
7977,carefree,ridiculous,4
7978,carefree,impulsive,4
7979,carefree,lightheaded,4
7980,carefree,dizzy,4
7981,carefree,unworried,2
7982,understanding,intelligent,4
7983,understanding,fascinated,4
7984,understanding,terrible,4
7985,understanding,greedy,4
7986,understanding,enamored,4
7987,understanding,clean,4
7988,understanding,admiration,4
7989,understanding,complete,4
7990,understanding,sympathy,2
7991,understanding,caught,4
7992,understanding,dread,3
7993,understanding,awful,4
7994,understanding,wonder,5
7995,understanding,close,4
7996,understanding,stimulated,4
7997,understanding,fondness,4
7998,understanding,feared,4
7999,understanding,suspicion,4
8000,understanding,distrust,4
8001,understanding,looking,4
8002,understanding,feeling,4
8003,understanding,captivated,4
8004,understanding,satisfy,4
8005,understanding,need,4
8006,understanding,mistrusting,5
8007,understanding,entranced,4
8008,understanding,respect,4
8009,understanding,enchanted,4
8010,understanding,grounded,4
8011,understanding,resolved,4
8012,understanding,dreadful,4
8013,understanding,appreciation,3
8014,understanding,wonderment,5
8015,understanding,rest,5
8016,understanding,open,4
8017,understanding,apprehension,2
8018,understanding,listened,4
8019,understanding,thinking,4
8020,understanding,distrusting,5
8021,understanding,poised,5
8022,understanding,show,3
8023,understanding,stranded,4
8024,understanding,suspecting,5
8025,understanding,balanced,5
8026,understanding,tried,4
8027,understanding,done,4
8028,understanding,mistrust,4
8029,understanding,apprehended,3
8030,understanding,resolve,4
8031,understanding,found,4
8032,understanding,elate,4
8033,understanding,fit,4
8034,understanding,discover,3
8035,understanding,clear,3
8036,understanding,poise,5
8037,understanding,dominance,4
8038,understanding,exonerated,4
8039,understanding,intellectual,3
8040,understanding,control,3
8041,understanding,promise,4
8042,understanding,charming,4
8043,understanding,hollow,4
8044,understanding,fancy,3
8045,understanding,spirit,4
8046,understanding,try,4
8047,contented,capable,4
8048,contented,open,4
8049,contented,dependent,4
8050,capable,undecided,3
8051,capable,resigned,4
8052,capable,broke,4
8053,capable,clean,4
8054,capable,relax,4
8055,capable,liberated,4
8056,capable,devoted,4
8057,capable,receptive,3
8058,capable,broken,4
8059,capable,committed,4
8060,capable,able,2
8061,capable,learned,4
8062,capable,disciplined,4
8063,capable,repressed,4
8064,capable,realized,4
8065,capable,open,2
8066,capable,outspoken,4
8067,capable,big,4
8068,capable,taken,4
8069,capable,home,4
8070,capable,gifted,4
8071,capable,freed,4
8072,capable,qualified,4
8073,capable,discover,4
8074,capable,clear,3
8075,capable,exonerated,4
8076,capable,rise,4
8077,capable,trained,4
8078,capable,loose,3
8079,capable,dependent,3
8080,capable,handsome,4
8081,capable,escaped,4
8082,capable,opened,3
8083,capable,illuminated,4
8084,capable,released,4
8085,capable,promiscuous,4
8086,nice,better,3
8087,nice,broke,4
8088,nice,improved,4
8089,nice,gracious,2
8090,nice,serious,4
8091,nice,broken,4
8092,nice,honest,4
8093,nice,rivaled,5
8094,nice,safer,4
8095,nice,fair,4
8096,nice,right,3
8097,nice,well,4
8098,nice,blue,4
8099,nice,plenty,4
8100,nice,respectable,4
8101,nice,honorable,4
8102,nice,compensated,4
8103,nice,proficient,3
8104,nice,benign,4
8105,nice,dependable,4
8106,nice,effective,4
8107,nice,courteous,2
8108,nice,skillful,2
8109,needy,better,4
8110,needy,resigned,4
8111,needy,liberated,4
8112,needy,crushed,4
8113,needy,broken,3
8114,needy,humbled,4
8115,needy,part,4
8116,needy,low,4
8117,needy,destitute,2
8118,needy,detached,4
8119,needy,naked,5
8120,needy,disengaged,4
8121,needy,freed,4
8122,needy,bleak,4
8123,needy,discover,4
8124,needy,loose,4
8125,needy,barren,3
8126,needy,released,4
8127,worry,satiated,4
8128,worry,perplexed,3
8129,worry,flustered,4
8130,worry,painful,4
8131,worry,accepted,4
8132,worry,pissed,4
8133,worry,bothered,3
8134,worry,disturbed,3
8135,worry,rested,4
8136,worry,engaged,3
8137,worry,cared,2
8138,worry,dirty,4
8139,worry,dead,4
8140,worry,needed,4
8141,worry,occupied,2
8142,worry,hot,4
8143,worry,astonished,4
8144,worry,amazing,3
8145,worry,driven,4
8146,worry,involved,4
8147,worry,crazy,4
8148,worry,puzzled,3
8149,worry,touched,3
8150,worry,irritable,4
8151,worry,troubled,3
8152,worry,annoyance,3
8153,worry,awesome,4
8154,worry,stunned,4
8155,worry,worrisome,3
8156,worry,caught,4
8157,worry,unwell,4
8158,worry,bewildered,3
8159,worry,dread,4
8160,worry,inconvenienced,3
8161,worry,awful,4
8162,worry,crushed,4
8163,worry,tough,4
8164,worry,vexed,2
8165,worry,irritation,3
8166,worry,spoiled,4
8167,worry,perturbed,3
8168,worry,moved,4
8169,worry,accepting,4
8170,worry,stimulated,4
8171,worry,engrossed,3
8172,worry,broken,4
8173,worry,excite,4
8174,worry,sickly,4
8175,worry,disjointed,4
8176,worry,dumbfounded,3
8177,worry,committed,4
8178,worry,discomfort,4
8179,worry,helping,4
8180,worry,annoying,3
8181,worry,affection,5
8182,worry,stuck,3
8183,worry,agony,4
8184,worry,harried,3
8185,worry,demanding,4
8186,worry,intent,4
8187,worry,fondness,4
8188,worry,shaken,4
8189,worry,trouble,2
8190,worry,absorbed,3
8191,worry,torn,4
8192,worry,rivaled,4
8193,worry,feared,4
8194,worry,burdened,4
8195,worry,helped,4
8196,worry,experienced,4
8197,worry,exciting,4
8198,worry,wild,4
8199,worry,sated,4
8200,worry,bonded,4
8201,worry,astounded,4
8202,worry,feeling,4
8203,worry,same,4
8204,worry,disturb,3
8205,worry,satisfy,4
8206,worry,need,4
8207,worry,accused,4
8208,worry,fright,4
8209,worry,help,4
8210,worry,awed,5
8211,worry,provoked,4
8212,worry,learned,4
8213,worry,fulfills,4
8214,worry,miffed,4
8215,worry,interesting,2
8216,worry,poorly,4
8217,worry,want,4
8218,worry,worries,2
8219,worry,rest,4
8220,worry,dazed,4
8221,worry,heated,4
8222,worry,cranky,4
8223,worry,plenty,4
8224,worry,gone,4
8225,worry,thwarted,4
8226,worry,invaded,3
8227,worry,bothersome,3
8228,worry,tortured,4
8229,worry,discombobulated,4
8230,worry,stupefied,3
8231,worry,filled,3
8232,worry,removed,4
8233,worry,deranged,4
8234,worry,beat,3
8235,worry,outsmarted,4
8236,worry,warned,5
8237,worry,taken,3
8238,worry,outwitted,4
8239,worry,jeopardized,4
8240,worry,involving,4
8241,worry,going,4
8242,worry,astonish,4
8243,worry,interrupted,4
8244,worry,irritating,3
8245,worry,baffled,3
8246,worry,done,4
8247,worry,pitiful,4
8248,worry,put,4
8249,worry,loaded,4
8250,worry,bond,4
8251,worry,bonding,4
8252,worry,bother,3
8253,worry,mocking,4
8254,worry,revived,4
8255,worry,mystified,3
8256,worry,pressed,4
8257,worry,burden,4
8258,worry,found,4
8259,worry,elusive,4
8260,worry,developing,4
8261,worry,warmth,4
8262,worry,thrill,4
8263,worry,hassled,4
8264,worry,eating,4
8265,worry,mess,4
8266,worry,peeved,4
8267,worry,poignant,4
8268,worry,liking,3
8269,worry,trained,4
8270,worry,related,3
8271,worry,distrait,4
8272,worry,attention,3
